timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1756550763473718900,-0.8363880515098572,-1.7493247985839844,240.2163791656494,85.66689401865005,227.4060344696045,86.53203517198563,92.0,49.5,1,1,0,0
1756550763509659900,-2.280705451965332,-6.872654438018799,525.5316352844238,497.5000011920929,235.43249130249023,86.53203517198563,97.5,53.5,1,1,0,0
1756550763538734600,-2.089564561843872,-8.669184684753418,616.2648582458496,531.7051827907562,235.43249130249023,87.31403857469559,90.5,52.5,1,1,0,0
1756550763590085200,-1.928421974182129,-8.455859184265137,653.792781829834,531.8682718276978,240.2163791656494,87.31403857469559,102.0,55.0,1,1,0,0
1756550763619234000,-2.048123598098755,-8.965507507324219,640.8303451538086,532.9570770263672,525.5316352844238,497.5000011920929,91.5,44.0,1,1,0,0
1756550763670485200,-2.1979520320892334,-13.555737495422363,520.1867866516113,891.1416721343994,520.1867866516113,531.7051827907562,63.5,25.5,1,1,0,0
1756550763694007200,-2.214372158050537,-13.572315216064453,504.7174644470215,890.5294847488403,504.7174644470215,531.8682718276978,68.5,22.5,1,1,0,0
1756550763717597400,-1.2340471744537354,-13.0402193069458,336.6404056549072,899.1028761863708,520.1867866516113,532.9570770263672,46.5,10.0,1,1,0,0
1756550763746052000,-1.0869516134262085,-12.78878116607666,379.2912483215332,872.3818302154541,504.7174644470215,872.3818302154541,54.5,19.0,1,1,0,0
1756550763781231800,-1.3997607231140137,-13.202269554138184,461.4876079559326,922.0004868507385,504.7174644470215,872.3818302154541,52.5,24.0,1,1,0,0
1756550763825844300,-1.6539068222045898,-13.277514457702637,508.69543075561523,910.756516456604,508.69543075561523,872.3818302154541,53.5,16.0,1,1,0,0
1756550763847871000,-1.6610374450683594,-13.489623069763184,496.60051345825195,927.7739095687866,504.7174644470215,872.3818302154541,51.0,21.5,1,1,0,0
1756550763872447400,-1.671085000038147,-13.594200134277344,432.51102447509766,948.5508799552917,504.7174644470215,910.756516456604,51.0,17.0,1,1,0,0
1756550763908026000,-1.9230231046676636,-13.90990161895752,387.29859352111816,947.7146744728088,504.7174644470215,910.756516456604,36.5,16.5,1,1,0,0
1756550763937585800,-2.148164987564087,-13.976211547851562,492.49277114868164,912.8084707260132,496.60051345825195,912.8084707260132,39.5,13.5,1,1,0,0
1756550763988887900,-2.1026759147644043,-14.159212112426758,500.9981346130371,932.3837900161743,500.9981346130371,912.8084707260132,33.0,14.0,1,1,0,0
1756550764019320300,-0.9821637272834778,-13.524954795837402,896.8696403503418,903.109130859375,504.7174644470215,910.756516456604,26.5,14.5,1,1,0,0
1756550764065867400,0.03017793968319893,-8.81256103515625,899.4414710998535,560.2446699142456,500.9981346130371,912.8084707260132,31.0,13.0,1,1,0,0
1756550764089790300,0.22197668254375458,-9.889992713928223,908.0245399475098,622.1547746658325,504.7174644470215,910.756516456604,35.5,10.5,1,1,0,0
1756550764113557600,3.2894093990325928,-5.652857303619385,1148.8635635375977,349.5225942134857,896.8696403503418,903.109130859375,69.5,19.5,1,1,0,0
1756550764139097400,3.36002516746521,-4.644906044006348,1247.2430419921875,274.0349006652832,899.4414710998535,622.1547746658325,84.0,40.0,1,1,0,0
1756550764177869100,2.0356645584106445,-5.48647403717041,1058.3730697631836,352.9371964931488,908.0245399475098,622.1547746658325,94.5,42.5,1,1,0,0
1756550764229970700,1.4435750246047974,-6.671395778656006,980.6383895874023,440.99388241767883,980.6383895874023,440.99388241767883,96.5,49.0,1,1,0,0
1756550764252106100,2.1912543773651123,-6.535833835601807,1030.514259338379,422.62056827545166,980.6383895874023,440.99388241767883,100.0,46.5,1,1,0,0
1756550764273634800,0.07116995751857758,-8.390151023864746,883.6573791503906,530.7077872753143,908.0245399475098,530.7077872753143,97.5,51.5,1,1,0,0
1756550764305702100,1.2022260427474976,-8.874850273132324,930.1298904418945,541.7073655128479,980.6383895874023,440.99388241767883,93.0,47.0,1,1,0,0
1756550764342084500,1.4899486303329468,-7.861621856689453,952.272834777832,498.63869547843933,952.272834777832,498.63869547843933,94.5,36.5,1,1,0,0
1756550764385982900,0.8080770373344421,-7.742197513580322,942.8952598571777,499.6311020851135,942.8952598571777,499.6311020851135,96.5,50.5,1,1,0,0
1756550764421703100,0.4917012155056,-6.923588275909424,933.2863426208496,470.91172456741333,942.8952598571777,470.91172456741333,96.0,53.5,1,1,0,0
1756550764467104700,1.0010634660720825,-8.939473152160645,938.3727836608887,538.8269305229187,942.8952598571777,498.63869547843933,86.0,44.0,1,1,0,0
1756550764490131100,1.6901205778121948,-9.419770240783691,953.990306854248,552.0492768287659,942.8952598571777,499.6311020851135,96.5,41.0,1,1,0,0
1756550764512170400,2.7137699127197266,-10.213078498840332,1005.1384735107422,577.6256418228149,942.8952598571777,499.6311020851135,80.5,48.5,1,1,0,0
1756550764548759500,-1.0810476541519165,-12.750901222229004,781.4406394958496,850.3199744224548,942.8952598571777,538.8269305229187,42.0,7.0,1,1,0,0
1756550764580811600,-1.3168128728866577,-13.261162757873535,689.5405197143555,915.1017594337463,942.8952598571777,552.0492768287659,33.0,5.5,1,1,0,0
1756550764626154500,-1.233251690864563,-12.97754192352295,640.0533485412598,888.05659532547,942.8952598571777,577.6256418228149,29.0,12.5,1,1,0,0
1756550764646177700,-1.3124679327011108,-12.832100868225098,601.8522834777832,863.1873035430908,781.4406394958496,850.3199744224548,29.0,7.0,1,1,0,0
1756550764667196200,-1.2539458274841309,-12.654025077819824,653.4075736999512,844.6082210540771,689.5405197143555,844.6082210540771,30.5,8.0,1,1,0,0
1756550764705722400,-1.2235568761825562,-12.27974796295166,520.0440216064453,787.4518704414368,653.4075736999512,787.4518704414368,34.0,26.5,1,1,0,0
1756550764742663500,-1.1256910562515259,-12.641860008239746,542.7382850646973,840.7006502151489,653.4075736999512,844.6082210540771,35.5,13.0,1,1,0,0
1756550764787632400,-0.9070851802825928,-12.217305183410645,569.9830055236816,799.6345281600952,653.4075736999512,840.7006502151489,44.5,29.5,1,1,0,0
1756550764818210300,-0.8386234641075134,-12.072930335998535,526.3612747192383,772.5572419166565,569.9830055236816,787.4518704414368,43.0,31.0,1,1,0,0
1756550764868535300,-0.9037718772888184,-12.397802352905273,498.4997749328613,816.9511270523071,569.9830055236816,816.9511270523071,44.5,19.0,1,1,0,0
1756550764888564700,-0.9070630073547363,-12.441398620605469,537.345085144043,832.4000716209412,569.9830055236816,832.4000716209412,47.5,27.0,1,1,0,0
1756550764909589600,-0.9395440220832825,-12.129836082458496,484.9644470214844,789.8238229751587,537.345085144043,789.8238229751587,44.5,15.5,1,1,0,0
1756550764950026900,-0.8187721371650696,-12.058976173400879,467.86319732666016,784.6640038490295,537.345085144043,816.9511270523071,41.0,6.5,1,1,0,0
1756550764979093800,-1.1724001169204712,-13.488302230834961,701.6791534423828,958.7879920005798,569.9830055236816,832.4000716209412,31.5,8.5,1,1,0,0
1756550765030071300,-0.9380335211753845,-12.89016342163086,775.2601432800293,854.1876983642578,537.345085144043,816.9511270523071,28.5,1.0,1,1,0,0
1756550765052099400,-0.9118502140045166,-12.937291145324707,781.6188812255859,860.711259841919,569.9830055236816,832.4000716209412,25.0,10.0,1,1,0,0
1756550765074193900,0.11275260150432587,-13.48098373413086,955.0614738464355,883.788149356842,701.6791534423828,854.1876983642578,42.5,8.0,1,1,0,0
1756550765105726300,0.05466054752469063,-12.747163772583008,960.2003860473633,852.5549411773682,775.2601432800293,852.5549411773682,72.0,55.0,1,1,0,0
1756550765141085900,-0.7942628264427185,-10.824009895324707,881.4823150634766,600.5027174949646,781.6188812255859,832.4000716209412,90.5,65.5,1,1,0,0
1756550766445456800,-0.13594360649585724,-12.271758079528809,945.1860809326172,782.2148680686951,881.4823150634766,852.5549411773682,92.0,62.0,1,1,0,0
1756550766474080600,1.6142970323562622,-7.135171413421631,1039.0039443969727,514.2131352424622,881.4823150634766,832.4000716209412,85.0,54.0,1,1,0,0
1756550766509725400,2.7021877765655518,-7.069081783294678,1125.2738571166992,499.27367091178894,881.4823150634766,782.2148680686951,90.0,48.0,1,1,0,0
1756550766540373200,2.3548200130462646,-7.44850492477417,1085.8433532714844,517.7951395511627,945.1860809326172,782.2148680686951,89.5,42.0,1,1,0,0
1756550766573689000,3.051131010055542,-8.911515235900879,1327.8711318969727,531.1647391319275,1039.0039443969727,531.1647391319275,90.0,39.5,1,1,0,0
1756550766607530400,3.445969343185425,-8.08467960357666,1323.6449432373047,504.0388512611389,1085.8433532714844,531.1647391319275,88.5,55.0,1,1,0,0
1756550766761555400,3.3569400310516357,-8.712940216064453,1297.0305633544922,521.4281916618347,1085.8433532714844,531.1647391319275,93.5,47.5,1,1,0,0
1756550766792628100,2.09230375289917,-10.493353843688965,962.1831893920898,593.7783765792847,1039.0039443969727,531.1647391319275,92.5,45.5,1,1,0,0
1756550766827256900,-0.6140850186347961,-13.482723236083984,843.0513381958008,937.3870539665222,1085.8433532714844,531.1647391319275,86.0,58.5,1,1,0,0
1756550766862849900,-0.8906911611557007,-13.8172025680542,778.9240264892578,954.125325679779,1039.0039443969727,531.1647391319275,85.0,58.5,1,1,0,0
1756550766929805100,-0.6434924006462097,-13.262475967407227,845.1834297180176,900.38325548172,962.1831893920898,593.7783765792847,87.0,58.5,1,1,0,0
1756550766964884600,-2.0752973556518555,-14.780156135559082,270.09243965148926,997.2972822189331,845.1834297180176,900.38325548172,92.5,53.5,1,1,0,0
1756550767087959800,-0.9106664061546326,-14.171996116638184,201.3421869277954,1043.3340311050415,845.1834297180176,900.38325548172,70.0,42.5,1,1,0,0
1756550767120100100,-0.6006736755371094,-11.509759902954102,746.8595123291016,792.1718287467957,845.1834297180176,792.1718287467957,41.5,33.5,1,1,0,0
1756550767157723500,-0.6117072701454163,-12.207695960998535,803.4052848815918,799.0560078620911,803.4052848815918,900.38325548172,33.0,26.5,1,1,0,0
1756550767191961400,-1.2059487104415894,-10.232274055480957,773.2667541503906,600.2570700645447,803.4052848815918,799.0560078620911,45.0,35.5,1,1,0,0
1756550767231545500,-1.049376368522644,-3.951916217803955,880.2933883666992,267.73041665554047,845.1834297180176,792.1718287467957,48.5,28.5,1,1,0,0
1756550767267232500,-0.998989999294281,-6.3876423835754395,888.431224822998,471.9318437576294,803.4052848815918,792.1718287467957,23.5,11.5,1,1,0,0
1756550767302639200,-0.9048718810081482,-4.873347759246826,906.2341690063477,358.41299057006836,845.1834297180176,600.2570700645447,37.0,12.0,1,1,0,0
1756550767336726100,-0.9302334785461426,-7.06300163269043,821.861572265625,514.780261516571,845.1834297180176,514.780261516571,24.0,19.5,1,1,0,0
1756550767408565600,-0.18073369562625885,-9.020844459533691,940.8012771606445,561.5884566307068,845.1834297180176,561.5884566307068,49.0,8.0,1,1,0,0
1756550767445226000,-0.020322035998106003,-8.671310424804688,894.3240737915039,549.6734619140625,845.1834297180176,549.6734619140625,25.5,3.5,1,1,0,0
1756550767477796900,0.09791992604732513,-9.530593872070312,890.6246566772461,571.7523121833801,845.1834297180176,549.6734619140625,40.0,3.0,1,1,0,0
1756550767517017100,0.29464268684387207,-9.912622451782227,911.8565368652344,579.8803067207336,890.6246566772461,561.5884566307068,37.5,4.5,1,1,0,0
1756550767550093900,0.21782730519771576,-10.178252220153809,907.6898002624512,583.0334901809692,890.6246566772461,561.5884566307068,36.0,4.0,1,1,0,0
1756550767585951600,0.2422141283750534,-10.242172241210938,918.6483764648438,584.4779562950134,890.6246566772461,571.7523121833801,45.5,4.5,1,1,0,0
1756550767617041700,0.1634054034948349,-9.465031623840332,813.5148239135742,558.7113690376282,890.6246566772461,561.5884566307068,43.0,6.5,1,1,0,0
1756550767650733600,0.13035158812999725,-9.976845741271973,800.8582878112793,561.5133333206177,890.6246566772461,561.5884566307068,39.0,3.0,1,1,0,0
1756550767683822300,-0.15735812485218048,-8.614437103271484,849.7875022888184,546.0564064979553,890.6246566772461,561.5884566307068,35.0,5.0,1,1,0,0
1756550767715819500,0.17788730561733246,-8.914443016052246,842.7682685852051,555.7496953010559,849.7875022888184,561.5133333206177,32.0,7.5,1,1,0,0
1756550767755385400,0.3050385117530823,-9.740200996398926,766.4350318908691,573.4447431564331,849.7875022888184,561.5884566307068,44.5,8.0,1,1,0,0
1756550767795074600,0.19290690124034882,-8.98608112335205,856.8548011779785,552.0236563682556,856.8548011779785,561.5133333206177,32.0,7.5,1,1,0,0
1756550767828594800,0.40677350759506226,-11.017769813537598,937.2125244140625,621.0677719116211,849.7875022888184,561.5133333206177,52.5,5.0,1,1,0,0
1756550767862699100,-0.133790984749794,-9.896517753601074,863.810863494873,574.445743560791,856.8548011779785,561.5884566307068,46.0,6.0,1,1,0,0
1756550767906130800,0.028709817677736282,-8.974410057067871,886.2865447998047,555.099527835846,856.8548011779785,561.5133333206177,43.5,5.0,1,1,0,0
1756550767946882700,0.009762156754732132,-10.115362167358398,873.1231498718262,575.9185338020325,863.810863494873,561.5884566307068,30.0,2.0,1,1,0,0
1756550767988621100,0.28452014923095703,-8.959271430969238,876.4430236816406,555.0171303749084,863.810863494873,561.5884566307068,36.0,2.5,1,1,0,0
1756550768020073500,-0.2966724634170532,-9.532097816467285,853.1496620178223,559.1700267791748,856.8548011779785,561.5133333206177,33.5,2.0,1,1,0,0
1756550768069658400,-0.19315268099308014,-9.043343544006348,878.4094619750977,548.477668762207,863.810863494873,561.5133333206177,23.5,4.5,1,1,0,0
1756550768106782400,-0.2475551813840866,-8.550884246826172,835.3705215454102,536.9765281677246,863.810863494873,559.1700267791748,16.0,2.5,1,1,0,0
1756550768141345600,-0.16523058712482452,-7.472103595733643,897.8264236450195,514.5489048957825,863.810863494873,559.1700267791748,20.0,3.5,1,1,0,0
1756550768180941900,-0.09748925268650055,-7.611328601837158,910.5630683898926,520.1733362674713,863.810863494873,548.477668762207,19.5,1.5,1,1,0,0
1756550768217047100,-0.11470825970172882,-8.503539085388184,893.9165496826172,537.2782766819,863.810863494873,537.2782766819,26.5,7.0,1,1,0,0
1756550768257784500,-0.265522301197052,-8.593037605285645,875.5392265319824,539.593870639801,875.5392265319824,539.593870639801,31.5,4.0,1,1,0,0
1756550768290367500,0.1320963352918625,-8.651305198669434,916.1458396911621,539.7138619422913,875.5392265319824,539.7138619422913,28.5,5.0,1,1,0,0
1756550768343149100,0.12185762822628021,-10.179369926452637,937.9005432128906,574.4232130050659,875.5392265319824,539.593870639801,26.0,3.5,1,1,0,0
1756550768392966700,-0.33588576316833496,-8.245231628417969,864.7954559326172,529.5634603500366,875.5392265319824,539.593870639801,14.0,3.0,1,1,0,0
1756550768437157100,-0.21374227106571198,-7.284399032592773,858.7972640991211,507.18006134033203,875.5392265319824,539.593870639801,9.5,3.0,1,1,0,0
1756550768481974100,0.3378508687019348,-3.942410707473755,930.131950378418,299.4254207611084,875.5392265319824,539.593870639801,21.5,6.0,1,1,0,0
1756550768631246700,0.32957178354263306,-9.430834770202637,807.9651260375977,540.1226949691772,875.5392265319824,539.593870639801,77.0,6.0,1,1,0,0
1756550768978019100,1.8480621576309204,-11.827752113342285,1005.3470993041992,763.3926486968994,875.5392265319824,539.593870639801,20.0,22.5,1,1,0,0
1756550769027833400,0.5763270258903503,-11.27338695526123,959.0689086914062,681.1422801017761,875.5392265319824,539.593870639801,24.0,37.5,1,1,0,0
1756550769052860300,0.722407877445221,-11.161604881286621,971.7219543457031,657.3493051528931,875.5392265319824,540.1226949691772,13.0,24.0,1,1,0,0
1756550769076399500,-0.568922758102417,-7.947713375091553,856.4756011962891,532.2967064380646,875.5392265319824,539.593870639801,19.0,10.5,1,1,0,0
1756550769108935300,0.3039315938949585,-6.362185001373291,999.268798828125,459.85636711120605,875.5392265319824,539.593870639801,22.0,7.0,1,1,0,0
1756550769220744900,-0.20777858793735504,-9.688590049743652,908.5783195495605,579.208767414093,875.5392265319824,540.1226949691772,35.0,31.5,1,1,0,0
1756550769271044400,0.6271457672119141,-7.436710834503174,930.4091262817383,502.13894605636597,875.5392265319824,539.593870639801,25.5,31.0,1,1,0,0
1756550769299618800,-0.9016187191009521,-4.375670909881592,797.2539710998535,335.72996735572815,875.5392265319824,539.593870639801,11.5,16.0,1,1,0,0
1756550769328732600,-0.10779242217540741,-5.092209815979004,898.1340980529785,374.12930846214294,875.5392265319824,539.593870639801,15.0,7.0,1,1,0,0
1756550769382313700,0.9727048873901367,-9.990782737731934,961.1600875854492,574.9315023422241,875.5392265319824,539.593870639801,61.0,58.0,1,1,0,0
1756550769542417800,0.10670284926891327,-9.14531421661377,867.7260589599609,551.0780811309814,875.5392265319824,539.593870639801,52.0,34.5,1,1,0,0
1756550769588234800,0.9215571284294128,-9.922419548034668,954.6010780334473,591.3954162597656,875.5392265319824,539.593870639801,33.0,39.0,1,1,0,0
1756550769618786500,0.06351934373378754,-8.134342193603516,891.5145492553711,521.4933371543884,875.5392265319824,539.593870639801,31.0,38.0,1,1,0,0
1756550769699887200,0.4410611689090729,-8.8256196975708,931.8869590759277,539.0610873699188,875.5392265319824,539.593870639801,23.0,29.0,1,1,0,0
1756550769735984300,-1.0818463563919067,-4.425078868865967,799.4680595397949,299.48367834091187,875.5392265319824,539.593870639801,22.5,25.5,1,1,0,0
1756550771222053600,0.05126999691128731,-9.831260681152344,785.0561141967773,543.4348797798157,875.5392265319824,539.593870639801,112.0,13.5,1,1,0,0
1756550771267205100,-0.7923536896705627,-7.691742897033691,828.8274192810059,519.7697496414185,875.5392265319824,539.593870639801,93.0,10.0,1,1,0,0
1756550771288957100,-1.186147928237915,-7.034800052642822,818.2920455932617,499.4206988811493,828.8274192810059,539.593870639801,112.5,20.0,1,1,0,0
1756550771311698200,-1.042272686958313,-5.9375481605529785,600.3286170959473,462.061368227005,828.8274192810059,539.593870639801,113.5,32.0,1,1,0,0
1756550771348231900,-1.8407968282699585,-7.290536403656006,652.8680419921875,526.1808514595032,828.8274192810059,526.1808514595032,139.0,68.0,1,1,0,0
1756550771377767100,-1.6823450326919556,-4.863317489624023,798.1904411315918,361.8213486671448,818.2920455932617,526.1808514595032,131.5,65.5,1,1,0,0
1756550771429329200,-0.7022959589958191,-5.419893741607666,897.4545478820801,401.2818467617035,828.8274192810059,526.1808514595032,125.5,60.0,1,1,0,0
1756550771452346000,-1.43071711063385,-5.722634792327881,816.243782043457,437.6005232334137,818.2920455932617,526.1808514595032,129.5,60.0,1,1,0,0
1756550771474183600,-1.5720239877700806,-6.467702388763428,782.2405242919922,490.41497826576233,818.2920455932617,490.41497826576233,136.0,57.0,1,1,0,0
1756550771505785700,-1.6914587020874023,-7.612430095672607,717.7070617675781,535.350626707077,818.2920455932617,526.1808514595032,117.0,61.0,1,1,0,0
1756550771542044700,-0.25043708086013794,-8.937338829040527,888.7359237670898,548.8160133361816,818.2920455932617,526.1808514595032,105.5,62.0,1,1,0,0
1756550771586183600,-0.7370474934577942,-11.209622383117676,899.6673774719238,669.8417901992798,818.2920455932617,526.1808514595032,79.5,54.5,1,1,0,0
1756550771623187500,0.06907229125499725,-12.170802116394043,936.0905456542969,790.1626825332642,818.2920455932617,535.350626707077,87.5,44.0,1,1,0,0
1756550771667260300,-0.5900046229362488,-12.985861778259277,927.7025985717773,848.1732630729675,888.7359237670898,548.8160133361816,86.5,48.5,1,1,0,0
1756550771689716000,-0.2472948580980301,-13.113361358642578,942.0834159851074,873.096113204956,899.6673774719238,669.8417901992798,87.0,50.0,1,1,0,0
1756550771710735900,0.316822350025177,-12.444947242736816,969.0058135986328,796.4845633506775,927.7025985717773,790.1626825332642,76.5,51.0,1,1,0,0
1756550771749382800,-0.46713852882385254,-12.01511287689209,943.055248260498,745.2436423301697,927.7025985717773,745.2436423301697,61.5,39.5,1,1,0,0
1756550771780346200,0.14762894809246063,-12.186064720153809,957.341136932373,772.8657174110413,942.0834159851074,772.8657174110413,38.0,23.5,1,1,0,0
1756550771830972200,-0.6221597790718079,-12.815614700317383,886.0935974121094,816.7532444000244,927.7025985717773,790.1626825332642,45.5,17.0,1,1,0,0
1756550771850990800,-0.5258036851882935,-12.69654369354248,895.1675605773926,807.029378414154,927.7025985717773,772.8657174110413,46.5,5.5,1,1,0,0
1756550771874011300,-0.4373924732208252,-13.151074409484863,935.518856048584,864.8922228813171,935.518856048584,790.1626825332642,49.0,23.5,1,1,0,0
1756550771908826900,-0.6338611245155334,-12.40152645111084,881.019115447998,803.7240815162659,927.7025985717773,803.7240815162659,44.0,33.5,1,1,0,0
1756550771941194900,-0.37932974100112915,-12.639153480529785,917.7409172058105,827.6924729347229,927.7025985717773,803.7240815162659,43.5,30.5,1,1,0,0
1756550771986710000,-0.9223729968070984,-13.55438232421875,880.407886505127,900.0979542732239,927.7025985717773,803.7240815162659,40.5,32.0,1,1,0,0
1756550772021298600,-0.5295273065567017,-13.47075366973877,915.2592658996582,883.6457562446594,917.7409172058105,803.7240815162659,45.0,24.5,1,1,0,0
1756550772066199600,-0.7905451655387878,-13.341767311096191,884.219970703125,879.0986394882202,917.7409172058105,827.6924729347229,44.0,22.5,1,1,0,0
1756550772087221400,-1.0116277933120728,-13.38972282409668,849.4169425964355,887.3293089866638,915.2592658996582,879.0986394882202,31.0,28.5,1,1,0,0
1756550772109895300,-0.7243618369102478,-13.704060554504395,880.6583976745605,918.1926941871643,915.2592658996582,879.0986394882202,51.0,24.0,1,1,0,0
1756550772146341000,-0.2562669515609741,-12.6589994430542,942.9910469055176,818.1621766090393,917.7409172058105,827.6924729347229,50.0,18.0,1,1,0,0
1756550772182330300,1.5399845838546753,-13.340034484863281,988.4413146972656,912.3213601112366,915.2592658996582,879.0986394882202,83.5,30.5,1,1,0,0
1756550772229244400,2.2620787620544434,-13.410046577453613,980.7514572143555,918.9613723754883,917.7409172058105,879.0986394882202,92.5,56.0,1,1,0,0
1756550772253199100,1.7098712921142578,-13.551053047180176,946.2808799743652,960.7781481742859,942.9910469055176,879.0986394882202,88.0,49.5,1,1,0,0
1756550772278203200,1.6768063306808472,-13.003071784973145,943.6442756652832,894.6412467956543,943.6442756652832,894.6412467956543,86.5,52.0,1,1,0,0
1756550772309733700,1.8991678953170776,-12.384943962097168,950.5602836608887,812.3728537559509,943.6442756652832,879.0986394882202,93.0,60.5,1,1,0,0
1756550772339804100,2.1825664043426514,-13.330245018005371,968.880615234375,933.289647102356,943.6442756652832,894.6412467956543,86.0,53.5,1,1,0,0
1756550772386553900,2.076841115951538,-12.99780559539795,969.3149185180664,911.4169192314148,943.6442756652832,894.6412467956543,85.0,56.5,1,1,0,0
1756550772421404600,2.169250726699829,-11.976181030273438,934.7207450866699,796.543915271759,943.6442756652832,879.0986394882202,85.0,61.5,1,1,0,0
1756550772466026500,2.447422981262207,-11.607775688171387,1073.836784362793,753.0741691589355,943.6442756652832,894.6412467956543,99.5,70.5,1,1,0,0
1756550772503209400,2.5757904052734375,-12.526598930358887,1156.7459106445312,864.9501585960388,943.6442756652832,879.0986394882202,98.5,60.5,1,1,0,0
1756550772527740300,2.4008920192718506,-12.7113618850708,1226.9108963012695,884.539897441864,943.6442756652832,879.0986394882202,90.0,68.0,1,1,0,0
1756550772555277300,2.719879150390625,-11.86170768737793,1114.2498779296875,784.4928359985352,1073.836784362793,879.0986394882202,93.5,60.5,1,1,0,0
1756550772583959800,2.716003179550171,-12.578019142150879,1140.7786560058594,876.808762550354,1114.2498779296875,879.0986394882202,91.5,65.5,1,1,0,0
1756550772629642300,2.8129279613494873,-11.615063667297363,1103.9495086669922,765.0297832489014,1103.9495086669922,879.0986394882202,99.0,61.0,1,1,0,0
1756550772658743400,2.9051198959350586,-11.156888008117676,1107.981948852539,703.4601473808289,1107.981948852539,876.808762550354,99.0,69.0,1,1,0,0
1756550772685043900,2.8738021850585938,-12.204168319702148,1137.8749465942383,843.4541416168213,1114.2498779296875,876.808762550354,103.0,68.0,1,1,0,0
1756550772711071900,3.0672290325164795,-11.382190704345703,1065.0226593017578,722.9486274719238,1103.9495086669922,843.4541416168213,97.0,65.0,1,1,0,0
1756550772742607900,3.225120782852173,-11.293898582458496,1085.467300415039,716.9517016410828,1107.981948852539,843.4541416168213,95.5,70.5,1,1,0,0
1756550772787747800,2.994413375854492,-11.759932518005371,1195.3800201416016,783.430745601654,1114.2498779296875,843.4541416168213,89.0,77.0,1,1,0,0
1756550772818097300,3.027968645095825,-11.967020034790039,1156.5836334228516,791.3481760025024,1107.981948852539,791.3481760025024,95.5,63.0,1,1,0,0
1756550772867988400,2.6180124282836914,-10.913725852966309,1314.0921020507812,676.3007855415344,1114.2498779296875,791.3481760025024,98.0,76.0,1,1,0,0
1756550772893010600,2.5917136669158936,-10.888577461242676,1317.0530319213867,676.0515975952148,1156.5836334228516,791.3481760025024,99.0,66.5,1,1,0,0
1756550772920129700,2.8099567890167236,-10.749799728393555,1247.5104904174805,657.5562644004822,1156.5836334228516,791.3481760025024,101.0,65.5,1,1,0,0
1756550772949246200,3.075251579284668,-9.939062118530273,1152.0752334594727,568.3561205863953,1152.0752334594727,676.3007855415344,102.5,72.5,1,1,0,0
1756550772979187500,3.0401206016540527,-9.834284782409668,1132.8356552124023,558.6348938941956,1156.5836334228516,676.0515975952148,97.0,74.0,1,1,0,0
1756550773029064100,2.9567301273345947,-10.24378490447998,1163.4060287475586,593.4671974182129,1156.5836334228516,657.5562644004822,101.0,72.5,1,1,0,0
1756550773060434000,3.030930280685425,-9.960966110229492,1164.5392227172852,568.5458278656006,1156.5836334228516,593.4671974182129,101.0,79.0,1,1,0,0
1756550773085973200,3.1478800773620605,-10.901140213012695,1096.3169860839844,652.0235323905945,1156.5836334228516,652.0235323905945,96.0,75.0,1,1,0,0
1756550774478988700,-0.8996926546096802,-12.193690299987793,546.9018173217773,751.9727468490601,1156.5836334228516,657.5562644004822,29.0,4.5,1,1,0,0
1756550774508415500,-1.0025551319122314,-12.156441688537598,596.9991874694824,717.3323392868042,1156.5836334228516,652.0235323905945,30.5,4.5,1,1,0,0
1756550774562054200,-1.2578264474868774,-12.150825500488281,627.744083404541,723.0957841873169,1096.3169860839844,657.5562644004822,28.5,5.5,1,1,0,0
1756550774592613100,-1.4091721773147583,-12.85084342956543,697.3805236816406,798.4252166748047,697.3805236816406,717.3323392868042,46.5,1.0,1,1,0,0
1756550774638010800,-1.2768486738204956,-12.805705070495605,747.6844596862793,805.1040458679199,747.6844596862793,717.3323392868042,41.0,2.5,1,1,0,0
1756550774672257700,-1.3036015033721924,-13.492030143737793,858.8940238952637,877.1163368225098,858.8940238952637,723.0957841873169,19.0,21.0,1,1,0,0
1756550774712495600,-0.7094647288322449,-14.0824613571167,890.5224609375,985.8258175849915,747.6844596862793,798.4252166748047,28.5,27.0,1,1,0,0
1756550774745140700,-1.1160353422164917,-13.53760051727295,865.817699432373,918.6149168014526,858.8940238952637,805.1040458679199,37.5,29.0,1,1,0,0
1756550774806305700,-1.2548843622207642,-13.61730670928955,841.0495948791504,923.2629060745239,858.8940238952637,877.1163368225098,42.5,29.0,1,1,0,0
1756550774850077800,-0.4509879946708679,-14.162833213806152,906.2388610839844,983.8106203079224,858.8940238952637,918.6149168014526,50.0,23.5,1,1,0,0
1756550774885162800,-0.9872192740440369,-14.067057609558105,857.8853988647461,966.311137676239,858.8940238952637,918.6149168014526,61.5,20.0,1,1,0,0
1756550774933269800,-1.138071894645691,-14.021638870239258,841.065616607666,951.6502475738525,858.8940238952637,923.2629060745239,40.0,37.0,1,1,0,0
1756550774975712600,-0.30279695987701416,-13.739693641662598,933.5577964782715,957.9944014549255,858.8940238952637,951.6502475738525,50.0,30.0,1,1,0,0
1756550775021875100,-1.4647668600082397,-13.25203800201416,812.1014785766602,879.3890905380249,858.8940238952637,918.6149168014526,44.0,31.0,1,1,0,0
